ZONEID,TIMESTAMP,VAR78,VAR79,VAR134,VAR157,VAR164,VAR165,VAR166,VAR167,VAR169,VAR175,VAR178,VAR228,POWER
2,20121013 11:00,0.004585266,0.000922203,94651.5,65.65318298,0.179702759,0.663992882,1.856928825,279.0600586,12853168,11984272,15084077,0.000430346,0
2,20121013 12:00,0.001228333,3.72E-05,94674,70.74516296,0.055770874,-0.24806118,1.888907433,278.2590332,12853168,12965457,15084077,0.000430346,0
2,20121013 13:00,0.00037384,0,94701.5,76.45343018,0.029067993,-0.062671661,1.990923882,277.3569336,12853168,13910317,15084077,0.000430346,0
2,20121013 14:00,3.05E-05,0,94691.4375,81.36636353,0.006942749,0.025143623,1.936053276,276.6640625,12853168,14843469,15084077,0.000431538,0
2,20121013 15:00,0,0,94683.4375,85.6005249,0,0.203896523,1.919001579,275.9487305,12853168,15757654,15084077,0.000431538,0
2,20121013 16:00,0,0,94661,87.80328369,0.016937256,0.095569611,1.85149765,275.3112793,12853168,16669478,15084077,0.000431538,0
2,20121013 17:00,0,0,94662.4375,89.60031128,0,-0.175526619,1.523869514,274.7644043,12853168,17573008,15084077,0.000431538,0
2,20121013 18:00,0.000103951,0,94674.875,89.41612244,0.012756348,-0.417050362,1.306128502,274.2368164,12853168,18469776,15084077,0.000431538,0
2,20121013 19:00,0.004252911,0,94729.1875,89.01277161,0.42489624,-0.352043152,1.141039848,274.0756836,12853168,19399488,15084077,0.000431538,0
2,20121013 20:00,0.01151371,0,94779.5625,86.88340759,0.42489624,-0.032177925,0.989880562,275.4074707,12903144,20437792,15178950,0.000431538,0.007165992
2,20121013 21:00,0.004875183,0,94832.875,82.27380371,0.42489624,-0.002602577,0.501788139,277.8977051,13406531,21496256,15859053,0.000431538,0.061902834
2,20121013 22:00,0.002178192,0,94876.875,75.26672363,0.344146729,-0.006473064,-0.218168259,280.2519531,14548976,22587472,17225424,0.000431538,0.153987854
2,20121013 23:00,0.00025177,0,94895.3125,69.1502533,0.041320801,0.156230927,-1.076993942,283.0935059,16637578,23648800,19490720,0.000431538,0.318704453
2,20121014 00:00,0.014190674,0.000807762,94875.125,56.13452148,0.188354492,0.782235146,-1.598916054,285.5141602,19526336,24645408,22487296,0.000431538,0.627550607
2,20121014 01:00,0.026058197,0.002885818,94804.4375,45.26527405,0.65272522,1.12005043,-2.15358448,287.1669922,2510289,1144838,2744955,0,0.810688259
2,20121014 02:00,0.004928589,0.00074482,94754.4375,39.73858643,0.424285889,1.58952713,-1.982461929,288.4702148,5526637,2267698,5938046,0,0.920506073
2,20121014 03:00,0.002529144,0.000232697,94691.375,35.45014954,0.152236939,1.777498245,-1.750167847,289.6403809,9074294,3309710,9555627,0,0.682145749
2,20121014 04:00,0.000585556,0,94646.375,35.76968384,0.025741577,1.63599968,-1.868282318,289.9914551,11974009,4386757,12610765,0,0.828663968
2,20121014 05:00,0.000133514,3.34E-05,94608.875,34.38954163,0.064941406,1.914196014,-1.107934952,290.4055176,14647165,5412361,15419606,0,0.849291498
2,20121014 06:00,0.000207901,1.48E-05,94585.75,34.49272156,0.032714844,2.035652161,-1.197672844,290.1767578,16582222,6441967,17527232,0,0.679797571
2,20121014 07:00,0.000397682,0,94594.6875,39.90638733,0.021087646,1.964194298,-1.545967102,289.267334,17789552,7449957,18908720,0,0.378259109
2,20121014 08:00,0.000163078,0.000402927,94649.125,50.82775879,0.118408203,1.67695713,-1.613222122,286.2421875,18186944,8437419,19443888,0,0.145283401
2,20121014 09:00,0.00015521,0.002021551,94720.9375,59.21984863,0.151885986,2.064520836,-1.24911499,283.7541504,18194864,9426605,19458944,0,0.002186235
2,20121014 10:00,0,0.000429392,94814.1875,66.47105408,0.077919006,1.944211006,-0.828371048,282.2885742,18194864,10442744,19458944,0,0
2,20121014 11:00,0,0,94835.0625,72.70980835,0,1.977820396,-0.717930794,281.2050781,18194864,11412984,19459008,0,0
2,20121014 12:00,0,0,94868.5,76.15420532,0,1.862380981,-0.279821396,280.6643066,18194864,12379344,19459008,0,0
2,20121014 13:00,0,0,94853.875,77.23005676,0,1.285903931,0.611118317,280.8442383,18194864,13342119,19459008,0,0
2,20121014 14:00,0,0,94832.6875,77.69941711,0,0.573521614,1.041534424,279.8557129,18194864,14300724,19459008,0,0
2,20121014 15:00,0,0,94791.0625,79.19285583,0,0.402400971,1.03459549,279.2167969,18194864,15255114,19459008,0,0
2,20121014 16:00,0,0,94738.3125,81.03721619,0,0.38981247,0.79351902,278.8505859,18194864,16202398,19459008,0,0
2,20121014 17:00,0,0,94724.875,82.83959961,0,0.351930618,0.542002678,278.6049805,18194864,17139808,19459008,0,0
2,20121014 18:00,0,0,94735.25,84.99111938,0,0.359889031,0.630200386,278.1660156,18194864,18066112,19459008,0,0
2,20121014 19:00,0,0,94769.8125,86.52838135,0,0.386521339,0.677023888,277.6691895,18194864,18981568,19459008,0,0
2,20121014 20:00,0,7.39E-06,94811.125,86.80352783,0.001220703,0.148505211,0.676833153,277.904541,18261152,19894736,19570496,0,0.007854251
2,20121014 21:00,0,0.001586914,94837.8125,80.15930176,0.960296631,0.332886696,0.355778694,281.0258789,18974528,20859424,20418912,0,0.04082996
2,20121014 22:00,0,0.002119064,94842.0625,66.81864929,0.779205322,0.662783623,-0.507763863,284.5769043,20495168,21840624,22096400,0,0.176538462
2,20121014 23:00,0,0.001787663,94827.5,55.40608215,0.447860718,1.360487938,-1.108389854,287.9040527,22764544,22850800,24524992,0,0.419190283
2,20121015 00:00,0,0,94781.5,46.20411682,0.016906738,2.0941782,-1.410313606,290.5808105,25669664,23895136,27596720,0,0.617692308
2,20121015 01:00,0,7.77E-05,94708.375,39.99525452,0.014801025,2.917800903,-1.763699532,292.5771484,3303218,1077751,3453040,0,0.767975709
2,20121015 02:00,0,0,94633.625,33.85920715,0.004211426,4.248929024,-1.676114082,293.9553223,6822124,2175451,7139173,0,0.868744939
2,20121015 03:00,0,0.000118732,94585.6875,30.54833984,0.038787842,4.805641174,-1.452475548,294.4387207,10277764,3281226,10790978,0,0.895587045
2,20121015 04:00,5.91E-05,0.000163078,94540.3125,28.96615601,0.02722168,5.00611496,-1.526689529,294.5422363,13458332,4381658,14178537,0,0.821052632
2,20121015 05:00,0,0,94506.875,28.60157776,0.036010742,4.884328842,-1.651055336,294.2202148,16129997,5473836,17072880,0,0.608623482
2,20121015 06:00,0,0.002128601,94470.125,32.56887817,0.485626221,4.144980431,-1.877151489,293.4187012,18122016,6555885,19292080,0,0.328562753
2,20121015 07:00,0,0.009216309,94501.5625,41.27986145,0.833190918,2.911592484,-1.796246529,292.0043945,19264144,7633458,20649168,0,0.194696356
2,20121015 08:00,0,0.009697985,94510.875,51.08892822,0.95577836,1.640435219,-1.303496361,288.7944336,19643600,8692601,21176640,0,0.080384615
2,20121015 09:00,0.000590324,0.06571579,94544.3125,59.11920166,1,1.657608986,-2.020337105,286.1086426,19651792,9751381,21192272,0,0.000951417
2,20121015 10:00,0,0.041912079,94572.75,65.15788269,0.983581543,1.015873909,-1.95486927,285.2937012,19651792,10886837,21192208,0,0
2,20121015 11:00,0.00088501,0.041158233,94569.5625,67.19422913,0.98295331,1.815633774,-1.714047432,284.4833984,19651792,11995428,21192208,0,0
2,20121015 12:00,0.00437355,0.056654725,94530.875,63.30603027,0.95751065,1.892873764,-1.699526787,284.0605469,19651792,13083910,21192208,0,0
2,20121015 13:00,0,0.028842926,94491.9375,56.23988342,0.909881592,1.885867119,-1.51546669,284.2229004,19651792,14186261,21192208,0,0
2,20121015 14:00,0,0.025249481,94461.75,52.27207947,0.879730225,2.163971901,-1.473043442,283.7089844,19651792,15251210,21192208,0,0
2,20121015 15:00,0,0.039054871,94398.375,49.45547485,0.93560791,2.170603752,-1.406180382,283.5656738,19651792,16291655,21192208,0,0
2,20121015 16:00,0,0.025650024,94342.9375,46.53895569,0.970794678,2.229693413,-1.426230431,283.9206543,19651792,17339280,21192208,0,0
2,20121015 17:00,0,0.015895844,94298.625,44.32469177,0.925872803,2.372548103,-1.473680496,284.1176758,19651792,18376736,21192208,0,0
2,20121015 18:00,0,0.004493713,94276.625,43.09649658,0.606903076,2.482019424,-1.368035316,283.9570312,19651792,19398848,21192208,0,0
2,20121015 19:00,0,0.001068115,94295.8125,42.8506012,0.254974365,2.413586617,-1.161265373,283.1855469,19651792,20395888,21192208,0,0
2,20121015 20:00,0,0.001224518,94307.1875,44.40304565,0.515838623,2.077863693,-0.990484238,283.3098145,19722992,21372224,21311040,0,0.003137652
2,20121015 21:00,0,0.000839233,94325.375,44.73696899,0.302246094,2.459824562,-1.729575157,286.5668945,20418240,22392672,22167184,0,0.03951417
2,20121015 22:00,0,0.006202698,94333.3125,39.06341553,0.9269104,2.800238609,-2.489744186,289.1818848,21946480,23433856,23888816,0,0.206336032
2,20121015 23:00,0.000205994,0.006889343,94299.625,35.89526367,0.606781006,3.064460754,-3.504229546,291.1967773,24122832,24495984,26293504,0,0.427125506
2,20121016 00:00,0.00012207,0.001251221,94239.875,33.26304626,0.198547363,3.513161659,-4.062926292,293.0048828,26846160,25622688,29294688,0,0.487995951
2,20121016 01:00,0.000106812,0.000183105,94204.9375,36.4047699,0.150695801,4.499129295,-4.753434181,294.0061035,3299780,1123859,3487057,0,0.577894737
2,20121016 02:00,0.000106812,0.001846313,94212.625,34.54927063,0.158336163,6.423274994,-3.603961945,294.5690918,6758951,2243410,7161038,0,0.437813765
2,20121016 03:00,0.001739502,0.000630842,94128.25,32.94770813,0.192996562,7.14827919,-2.03799057,294.6469727,10194799,3378245,10855536,0,0.816174089
2,20121016 04:00,0.000106812,0.00252533,94042.25,31.33053589,0.277923584,6.454152107,-1.594057083,294.5927734,13306855,4540887,14242328,0,0.876862348
2,20121016 05:00,0,0.006011963,93841.8125,30.7527771,0.537597656,3.625462532,-4.162343025,294.7216797,15809214,5713029,17062528,0,0.781761134
2,20121016 06:00,0,0.003372192,93799.0625,35.93470764,0.92388916,4.09059906,-4.725316048,294.1623535,17639648,6835886,19168752,0,0.622530364
2,20121016 07:00,0.000686646,0.001266479,93810.5,40.29304504,0.796467543,3.947147369,-3.055541039,293.3317871,18785072,7947296,20535568,0,0.349433198
2,20121016 08:00,0.00062561,0.008873049,93803.6875,43.07617188,0.890109181,3.154349327,-1.128868103,290.9851074,19178144,9041612,21082288,0,0.080991903
2,20121016 09:00,0.000259399,0.008508325,93825.4375,42.36161804,0.843966603,2.76861763,-0.397983551,289.3198242,19186592,10176824,21098832,0,0.000526316
2,20121016 10:00,0,0.017463684,93866,42.22013855,1,2.533162117,-0.225308418,288.0837402,19186592,11302476,21098832,0,0
2,20121016 11:00,0.000350952,0.019264221,93851.375,42.03985596,0.999997973,2.557055473,0.098492622,287.4909668,19186592,12447874,21098880,0,0
2,20121016 12:00,0.042236328,0.13075769,93834.9375,43.16296387,0.995741904,2.47455883,-0.63740921,287.322998,19186592,13596720,21098880,0,0
2,20121016 13:00,0.063697815,0.17275238,93848.25,44.41830444,0.996368408,3.517082214,-0.860322952,288.284668,19186592,14830835,21098880,0,0
2,20121016 14:00,0.037780762,0.126567841,93811.125,53.02532959,0.935455322,4.116113663,-0.689053536,287.7937012,19186592,16096410,21098880,0,0
2,20121016 15:00,0.001968384,0.030412674,93808.0625,71.45843506,0.685791016,3.577754974,-0.245603561,286.032959,19186592,17305584,21098880,0.000568867,0
2,20121016 16:00,0.008224487,0.014151573,93801.875,76.11102295,0.189575195,3.657568932,0.242526054,284.9919434,19186592,18438384,21098880,0.000593424,0
2,20121016 17:00,0.000103951,5.15E-05,93798.625,77.2190094,0,2.950596809,-0.017677307,283.9140625,19186592,19495008,21098880,0.000595093,0
2,20121016 18:00,0,0,93835,76.10017395,0,3.077993393,-0.161669731,282.9941406,19186592,20483328,21098880,0.000595093,0
2,20121016 19:00,0,0,93863.9375,67.41043091,0,2.648810387,0.057377815,281.677002,19186592,21408608,21098880,0.000595093,0
2,20121016 20:00,0,0,93941.125,58.72859192,0,1.824683189,0.21462059,280.8320312,19272416,22264240,21229216,0.000595093,0.006376518
2,20121016 21:00,0,0.01128006,94023.5625,51.97436523,0.993667603,0.693100929,-0.781705856,283.3330078,20054992,23155616,22116688,0.000595093,0.039291498
2,20121016 22:00,0,0.010117531,94083.875,40.45529175,0.970275879,0.590003967,-1.703393936,285.0717773,21510784,24099104,23709968,0.000595093,0.162246964
2,20121016 23:00,0,0.002315998,94138.1875,33.66374207,0.464324951,1.107006073,-1.894598007,286.8662109,23665360,25057712,26046832,0.000595093,0.423299595
2,20121017 00:00,0,0.002664804,94141.25,26.30479431,0.73904419,1.804257393,-1.740492821,289.0358887,26658752,26022800,29144592,0.000595093,0.663785425
2,20121017 01:00,0,2.59E-05,94086.0625,19.28488159,0.10144043,3.546150208,-0.70592308,291.2895508,3425028,987481.9375,3491213,0,0.809696356
2,20121017 02:00,0,0,94062.25,19.11763,0,3.722606659,-0.519355774,292.1860352,7078340,1984925,7208396,0,0.895242915
2,20121017 03:00,0,0,94042.6875,19.30387878,0,3.968982697,-0.635575295,292.7858887,10672522,2992013,10890740,0,0.937651822
2,20121017 04:00,0,0,94015.625,21.03865051,0,4.391758919,-0.791207314,292.9106445,13961873,4004601,14299647,0,0.903076923
2,20121017 05:00,0,0,94003.625,24.60217285,0,4.684720993,-0.782369614,292.4614258,16726356,5017511,17213568,0,0.802186235
2,20121017 06:00,0,0,94018.5625,28.68743896,0,4.534264565,-0.622322083,291.5959473,18790400,6026203,19448672,0,0.66659919
2,20121017 07:00,0,0,94060.875,34.2530365,0,3.839149475,-0.847089768,290.1904297,20041680,7026435,20876176,0,0.48257085
2,20121017 08:00,0,0,94107.625,40.82699585,0,3.229198456,-0.716272354,287.4990234,20476272,8010097,21448576,0,0.211174089
2,20121017 09:00,0,0,94210.75,43.81414795,0,2.42737484,0.042988777,285.8618164,20487600,8984237,21470016,0,0.003502024
2,20121017 10:00,0,0,94322.75,51.40190125,0,0.280035973,0.04706192,284.3134766,20487600,9948882,21470016,0,0
2,20121017 11:00,0,0,94427.5625,62.81863403,0,-1.325510979,0.91813755,281.9848633,20487600,10916428,21470368,0,0
2,20121017 12:00,0.000102997,0,94480.5,72.15002441,0,-1.548278809,1.135735512,281.5549316,20487600,11887575,21470368,0,0
2,20121017 13:00,0.000347137,0,94526.3125,80.07463074,0.013900757,-1.511468887,1.217083931,280.8442383,20487600,12857967,21470368,0,0
2,20121017 14:00,0.000886917,0,94519.5,85.48406982,0.020584106,-1.23306179,1.33973217,280.265625,20487600,13829565,21470368,0,0
2,20121017 15:00,0.001834869,0,94500.3125,87.8757019,0.070587158,-1.173741341,1.441760063,279.7717285,20487600,14794666,21470368,0,0
2,20121017 16:00,0.003322601,0,94470.75,87.78701782,0.218933106,-1.204058647,1.388934135,279.6274414,20487600,15773309,21470368,0,0
2,20121017 17:00,0.003677368,0,94447.75,88.77705383,0.281768799,-1.229133606,1.363911629,279.456543,20487600,16757531,21470368,0,0
2,20121017 18:00,0.005752563,0,94435.75,90.67227173,0.297180176,-1.217134476,1.491811752,278.8479004,20487600,17710560,21470368,0,0
2,20121017 19:00,0.012779236,0,94468.3125,91.97151184,0.503936768,-1.180721283,1.547104836,278.6066895,20487600,18681776,21470368,0,0
2,20121017 20:00,0.031951904,0,94527.5,90.73210144,0.697235107,-0.92691803,1.105834961,280.4523926,20567424,19714480,21606096,0,0.009838057
2,20121017 21:00,0.047519684,0,94565.5625,85.64073181,1,-2.034355164,-0.052918434,282.15625,21085264,20800128,22330400,0,0.083097166
2,20121017 22:00,0.038627625,0.000845313,94598.5625,80.8296051,0.991516113,-1.561392784,-0.510513306,283.5334473,22285888,21999328,23806448,0,0.2101417
2,20121017 23:00,0.010074615,0.000288606,94591.0625,71.1192627,0.852752686,-1.567846298,-1.120547295,285.2175293,24042432,23175088,25921456,0,0.3
2,20121018 00:00,0.000198364,0,94567.9375,68.68737793,0.039291382,-1.165229797,-1.377873421,287.0805664,26723616,24342704,28871664,0,0.308805668
2,20121018 01:00,3.05E-05,0,94443.625,58.05654907,0.005462646,-0.830381393,-2.044829369,289.6767578,3382928,1048905,3537071,0,0.699878543
2,20121018 02:00,0,0,94389.1875,52.14746094,0,-0.156135559,-2.2272892,291.0480957,6964425,2118906,7283704,0,0.856680162
2,20121018 03:00,0,0,94317.9375,46.6048584,0,0.284333229,-2.497105598,292.1191406,10498229,3199385,11001044,0,0.884453441
2,20121018 04:00,0,0,94244.625,43.63977051,0,0.621166229,-2.570354462,292.7895508,13749684,4282627,14450977,0,0.784331984
2,20121018 05:00,0,0.018016815,94185.125,40.74394226,1,0.886163712,-2.56560421,293.1196289,16493731,5370411,17409392,0,0.634838057
2,20121018 06:00,0.001307487,0.042003632,94150.875,40.05014038,0.995483398,1.197699547,-2.627388,292.8735352,18315184,6490997,19497472,0,0.429757085
2,20121018 07:00,0,0.050037384,94162.125,43.54496765,1,1.009059906,-2.072120667,291.9711914,19211264,7630000,20647024,0,0.33465587
2,20121018 08:00,0,0.016113725,94176.3125,50.63438416,0.875998676,1.346744537,-1.386644363,289.3093262,19484032,8758470,21048048,0,0.1251417
2,20121018 09:00,0.000825882,0.028347097,94231.5,57.39582825,0.72013402,2.190941811,-0.868747711,286.5168457,19495728,9822650,21070992,0,0.005121457
2,20121018 10:00,0.00512886,0.022844315,94269.125,63.98493958,0.627471924,2.311674118,-0.079357147,285.6870117,19495728,10917391,21070928,0,0
2,20121018 11:00,0.003002167,0.01707077,94238.5,71.27310181,0.779479981,0.769992828,-0.134749413,286.0393066,19495728,12004649,21070928,0,0
2,20121018 12:00,0.00078392,0.001180172,94194.875,76.64028931,0.260787964,0.36059475,-0.726240158,285.298584,19495728,13082577,21070928,0,0
2,20121018 13:00,0,0,94191.8125,78.71200562,0,1.017235756,-0.385346413,284.3342285,19495728,14079058,21070928,0,0
2,20121018 14:00,0,0.000629425,94155.75,77.54318237,0.131256104,0.643988609,0.900532723,283.9211426,19495728,15072819,21070928,0,0
2,20121018 15:00,0,5.20E-05,94080.375,76.2270813,0.002441406,0.959069252,0.895178795,283.5673828,19495728,16069820,21070928,0,0
2,20121018 16:00,0,0.000717163,94040.875,75.79907227,0.22467041,1.447731018,0.879585266,282.6115723,19495728,17059952,21070928,0,0
2,20121018 17:00,0,0.004611969,93977.6875,75.80250549,0.444778442,1.381658554,1.035494804,281.8608398,19495728,18045312,21070928,0,0
2,20121018 18:00,0.000679016,0.008058548,93990.4375,75.56880188,0.386383057,1.781499863,0.629199028,281.6179199,19495728,19044624,21070928,0,0
2,20121018 19:00,0.020828247,0.028427124,94026,73.20381165,0.559768677,2.07852459,0.130644798,281.541748,19495728,20078800,21070928,0,0
2,20121018 20:00,0.000724792,0.005434036,94024.3125,70.49757385,0.354476929,1.032447815,0.632711411,282.8188477,19574016,21173248,21210816,0,0.007145749
2,20121018 21:00,0,0.002543331,94031.25,68.82582092,0.360556483,0.467671394,-0.294879913,285.3630371,20275872,22233968,22103856,0,0.041518219
2,20121018 22:00,0,0.003093719,94044.375,57.03939819,0.296768189,0.880612373,-1.254482269,288.8684082,21821312,23320960,23881232,0,0.18048583
2,20121018 23:00,0.016935349,0.022174835,94001.375,46.62347412,0.495513916,1.897472382,-1.818793297,291.527832,24052576,24434864,26388448,0,0.414757085
2,20121019 00:00,0.001625061,0.002159119,93965.625,41.03599548,0.060714722,2.480043411,-2.235002518,293.1618652,26304784,25608112,29046848,0,0.613724696
2,20121019 01:00,0,7.63E-06,93924.5,37.37281799,0.002410889,3.03423214,-1.997328758,295.0751953,3346626,1154913,3583385,0,0.722206478
2,20121019 02:00,0.000730515,0.00958252,93848.625,33.07679749,0.210037231,3.173833847,-1.949255943,296.1608887,6910732,2316180,7380013,0,0.855323887
2,20121019 03:00,0.001366615,0.010271072,93778.5625,31.42723083,0.300521851,3.49660778,-2.722880363,296.6889648,10203158,3522065,10967953,0,0.591923077
2,20121019 04:00,0.000463486,0.002429962,93693.25,30.90455627,0.158914089,3.381291389,-2.975473404,296.9431152,13245473,4718977,14304375,0,0.461012146
2,20121019 05:00,0,0.001976013,93631,32.56370544,0.123291016,3.056295395,-3.254858971,296.8730469,15838274,5906309,17193408,0,0.72145749
2,20121019 06:00,0,0,93597.875,37.92176819,0,2.484488487,-2.897583961,296.4038086,17796272,7079997,19417616,0,0.585040486
2,20121019 07:00,0,0,93587,44.16236877,0,0.770807266,-1.804193497,295.6865234,19024320,8243268,20889792,0,0.383076923
2,20121019 08:00,0.000163078,0,93581.75,49.29492188,0,-1.160983086,-1.316833496,292.9316406,19458720,9378857,21494624,0,0.157955466
2,20121019 09:00,0.000103951,0,93565.0625,50.48849487,0.004257202,-1.577898979,0.122875214,291.3051758,19472560,10488221,21522992,0,0.004919028
2,20121019 10:00,0,0,93593.25,53.74627686,0.020050049,-0.77707386,1.008201599,289.7634277,19472560,11607895,21523408,0,0
2,20121019 11:00,0,0,93594.9375,63.67048645,0,-0.216588974,1.188851357,287.4416504,19472560,12726408,21523408,0,0
2,20121019 12:00,0,0,93603.3125,69.42971802,0,-0.231455803,1.081005096,286.034668,19472560,13837218,21523408,0,0
2,20121019 13:00,0,0,93588.5,69.29563904,0.012649536,-0.441020012,0.659819603,285.1625977,19472560,14935080,21523408,0,0
2,20121019 14:00,0,4.24E-05,93539.3125,69.97013855,0.0677948,-0.639653206,0.554553986,284.4472656,19472560,16018059,21523408,0,0
2,20121019 15:00,0,0.001438856,93500.375,72.94163513,0.27456665,-0.351521492,0.726397514,283.9604492,19472560,17083168,21523408,0,0
2,20121019 16:00,0,0.002456188,93435.4375,75.63157654,0.246932983,0.001443863,0.746329308,283.9660645,19472560,18137504,21523408,0,0
2,20121019 17:00,0,0.005553246,93397.8125,76.53839111,0.592056274,0.400702477,0.713209152,283.8757324,19472560,19184160,21523408,0,0
2,20121019 18:00,0,0.006512642,93412.25,75.24163818,0.559188843,0.533223152,0.925915718,283.5444336,19472560,20239568,21523408,0,0
2,20121019 19:00,0,0.005413532,93437.125,73.21833801,0.759002686,0.666193008,1.073792458,283.2919922,19472560,21288960,21523408,0,0
2,20121019 20:00,0,0.004840612,93504.9375,72.05036926,0.806747437,0.564218521,0.953530312,283.9609375,19568976,22317104,21671008,0,0.008157895
2,20121019 21:00,0,0.002671957,93558.375,68.39274597,0.457550049,1.110165596,0.506105423,287.2106934,20333104,23383824,22575872,0,0.034331984
2,20121019 22:00,0,0.000828624,93614.625,57.90278625,0.21723938,1.310373306,-0.59516716,291.1069336,21911904,24469616,24340896,0,0.182874494
2,20121019 23:00,0,0.000894547,93618.6875,48.74571228,0.263809204,2.844871521,-1.318855286,293.7006836,24288832,25577728,26907648,0,0.41805668
2,20121020 00:00,0,0.000655264,93608.875,39.56111145,0.221862793,4.410484314,-1.02291584,295.098877,27280512,26700720,30092448,0,0.631538462
2,20121020 01:00,0,0.000238299,93520.8125,31.54928589,0.316375732,4.673933029,-0.886950493,296.0441895,3436455,1123794,3564492,0,0.777388664
2,20121020 02:00,0,0.000536561,93524.125,30.73529053,0.423965454,5.120781898,-0.722719193,296.3718262,7063278,2248204,7335789,0,0.880587045
2,20121020 03:00,0,0.000583649,93522.5,32.00463867,0.453567505,5.30650425,-0.805714607,296.4255371,10633747,3371317,11068882,0,0.91034413
2,20121020 04:00,0,0.002028465,93518.75,32.83634949,0.847686768,5.504424095,-0.993108749,296.222168,13905327,4492465,14525962,0,0.894129555
2,20121020 05:00,0,0.004070282,93532.1875,33.64190674,0.893280029,5.562578201,-0.853061676,295.581543,16636202,5607767,17468112,0,0.822226721
2,20121020 06:00,0,0.000440121,93552.5625,33.90588379,0.330688477,4.926870346,-0.869413376,294.517334,18638000,6708687,19683152,0,0.683441296
2,20121020 07:00,0,8.13E-05,93623.9375,37.00325012,0.178741455,3.791250229,-1.164444923,293.0466309,19915808,7775464,21148672,0,0.476659919
2,20121020 08:00,0,7.01E-05,93674.3125,43.30931091,0.12449646,2.826773643,-0.957592964,290.1723633,20384864,8802880,21758160,0,0.209271255
2,20121020 09:00,0,0.000103235,93742.375,48.88731384,0.124053955,2.593046188,-0.655150414,287.4326172,20401328,9804684,21789024,0,0.004635628
2,20121020 10:00,0,0.000136614,93835.125,54.26420593,0.289337158,2.508609772,-0.278864861,285.5078125,20401328,10786179,21789264,0,0
2,20121020 11:00,0,0.000212431,93862.125,58.37773132,0.308044434,2.424081802,-0.341846466,283.9187012,20401328,11749070,21789264,0,0
2,20121020 12:00,0,0.000123739,93886.5625,60.97587585,0.294967651,2.570744514,-0.181024551,282.7514648,20401328,12701403,21789264,0,0
2,20121020 13:00,0,0.000545502,93902.8125,62.67527771,0.27835083,2.608082771,-0.221565247,281.9831543,20401328,13651471,21789264,0,0
2,20121020 14:00,0,0.001018524,93884.6875,61.56568909,0.39302063,2.662020683,-0.349488258,281.6208496,20401328,14610718,21789264,0,0
2,20121020 15:00,0.001243591,0.000747681,93849.625,60.96907043,0.344085693,2.772756577,0.19510746,281.223877,20401328,15576358,21789264,0,0
2,20121020 16:00,0,0.000484467,93814.0625,60.87237549,0.206497192,2.918548584,-0.198724747,281.0493164,20401328,16554239,21789264,0,0
2,20121020 17:00,0,0.000770569,93780.6875,58.58331299,0.135925293,2.799821854,-1.055371284,281.3271484,20401328,17509728,21789264,0,0
2,20121020 18:00,0,0.005174242,93766,58.40135193,0.346577942,2.128804207,-1.464105606,281.4064941,20401328,18476016,21789264,0,0
2,20121020 19:00,0,0.011528015,93786,59.45477295,0.761876285,2.281794548,-1.306014061,281.7231445,20401328,19453392,21789264,0,0
2,20121020 20:00,0,0.020232707,93828.0625,59.96243286,0.946370304,2.445425034,-1.044366837,283.2248535,20501712,20449344,21944592,0,0.006781377
2,20121020 21:00,0,0.022621155,93854.375,59.45108032,0.965478361,3.590353012,-1.355902672,285.9487305,21094656,21519792,22713280,0,0.043441296
2,20121020 22:00,0,0.02696228,93847.6875,54.80644226,0.976074219,4.706163406,-1.496794701,288.3979492,22383680,22611744,24254528,0,0.2048583
2,20121020 23:00,9.92E-05,0.014982224,93847.0625,49.55923462,0.91519165,6.495459557,-0.948760986,290.0102539,24297504,23741680,26470672,0,0.377975709
2,20121021 00:00,0.000362396,0.009739876,93824,43.56898499,0.7578125,7.572154045,-0.759020805,291.4541016,27024448,24868752,29508528,0,0.493704453
2,20121021 01:00,0.000312805,0.016347885,93792.625,38.81243896,1,6.943889618,-1.38960743,292.0498047,2977364,1169307,3277297,0,0.663906883
2,20121021 02:00,3.05E-05,0.006017685,93776.5,33.43789673,0.933135986,7.099494934,-1.210659981,292.2297363,6208298,2275552,6759040,0,0.841275304
2,20121021 03:00,0,0.005332947,93706.4375,30.61038208,0.937103272,7.095942497,-1.0106287,292.5322266,9748217,3352391,10448779,0,0.935668016
2,20121021 04:00,0,0.005329132,93667.6875,27.25166321,0.906036377,7.157806396,-0.929329872,292.3881836,13016495,4399720,13869653,0,0.91562753
2,20121021 05:00,0,0.001621246,93647.125,24.53814697,0.459381104,7.084897041,-0.844709396,291.6818848,15771342,5422301,16780720,0,0.733481781
2,20121021 06:00,0,2.67E-05,93654.875,24.47163391,0,6.534762383,-1.02849102,290.5632324,17883280,6400804,19028480,0,0.665202429
2,20121021 07:00,0,0,93703.8125,28.54711914,0,5.524603844,-0.961071968,288.970459,19216640,7339107,20496368,0,0.479453441
2,20121021 08:00,0,0,93755.75,33.33088684,0,4.046928406,-0.318119049,286.7314453,19713712,8254009,21114592,0,0.224149798
2,20121021 09:00,0,0,93818.625,37.74328613,0,2.729310036,0.183294296,284.5202637,19731936,9172855,21148592,0,0.007348178
2,20121021 10:00,0,0,93884.0625,44.2480011,0,2.353248596,0.719739914,282.5683594,19731936,10092696,21148752,0,0
